Date,Price,Open,High,Low,Vol.,Change %,Index
2024-08-09,4015.2,3987.8,4036.3,3966.4,657.76M,0.64,Technology
2024-08-12,4052.3,4028.8,4085.7,4017.2,665.22M,0.92,Technology
2024-08-13,4173.7,4102.0,4175.0,4101.6,710.69M,3.0,Technology
2024-08-14,4199.1,4196.5,4218.6,4144.7,687.24M,0.61,Technology
2024-08-15,4305.7,4244.2,4308.0,4235.0,777.42M,2.54,Technology
2024-08-16,4316.8,4284.6,4325.0,4274.2,642.04M,0.26,Technology
2024-08-19,4379.1,4311.5,4379.1,4283.2,687.75M,1.44,Technology
2024-08-20,4365.1,4365.7,4394.2,4340.5,688.39M,-0.32,Technology
2024-08-21,4385.3,4364.0,4402.9,4351.5,588.32M,0.46,Technology
2024-08-22,4291.7,4410.4,4420.3,4282.7,759.14M,-2.13,Technology
2024-08-23,4363.0,4333.3,4381.7,4306.7,680.95M,1.66,Technology
2024-08-26,4314.2,4357.6,4373.3,4283.8,662.12M,-1.12,Technology
2024-08-27,4341.5,4287.5,4350.3,4266.5,603.27M,0.63,Technology
2024-08-28,4285.2,4336.7,4347.5,4252.8,766.77M,-1.3,Technology
2024-08-29,4253.3,4287.5,4350.0,4246.3,849.72M,-0.74,Technology
2024-08-30,4298.5,4294.1,4314.5,4247.6,877.00M,1.06,Technology
2024-09-03,4108.1,4257.6,4258.1,4083.6,984.20M,-4.43,Technology
2024-09-04,4091.3,4062.4,4130.0,4047.8,765.23M,-0.41,Technology
2024-09-05,4093.2,4071.8,4147.1,4070.8,654.96M,0.05,Technology
2024-09-06,3994.9,4094.9,4100.4,3978.1,906.24M,-2.4,Technology
2024-09-09,4051.7,4035.8,4053.2,3992.5,690.71M,1.42,Technology
2024-09-10,4101.7,4068.8,4104.7,4034.7,713.74M,1.23,Technology
2024-09-11,4234.9,4119.1,4241.8,4056.8,935.36M,3.25,Technology
2024-09-12,4269.8,4231.8,4287.1,4201.0,773.84M,0.82,Technology
2024-09-13,4287.6,4272.0,4298.8,4256.3,585.65M,0.42,Technology
2024-09-16,4246.7,4237.2,4263.1,4206.5,710.47M,-0.95,Technology
2024-09-17,4242.8,4284.1,4287.5,4218.7,735.72M,-0.09,Technology
2024-09-18,4221.2,4253.3,4295.0,4218.6,744.02M,-0.51,Technology
2024-09-19,4351.3,4333.3,4377.4,4323.0,797.08M,3.08,Technology
2024-09-20,4329.4,4340.3,4361.0,4305.9,1.61B,-0.5,Technology
2024-09-23,4326.1,4329.6,4339.0,4312.5,770.76M,-0.08,Technology
2024-09-24,4360.4,4342.0,4370.5,4293.6,856.27M,0.79,Technology
2024-09-25,4382.0,4353.1,4398.0,4352.2,778.99M,0.5,Technology
2024-09-26,4420.8,4455.9,4456.3,4380.1,889.11M,0.89,Technology
2024-09-27,4378.5,4426.9,4426.9,4361.0,707.25M,-0.96,Technology
2024-09-30,4403.7,4358.7,4404.8,4348.4,665.37M,0.58,Technology
2024-10-01,4286.7,4382.2,4384.0,4259.7,813.58M,-2.66,Technology
2024-10-02,4311.8,4281.3,4329.2,4255.1,592.14M,0.59,Technology
2024-10-03,4337.8,4312.3,4369.0,4304.3,662.85M,0.6,Technology
2024-10-04,4380.8,4390.1,4391.1,4331.3,669.16M,0.99,Technology
2024-10-07,4350.9,4364.2,4400.0,4344.7,819.78M,-0.68,Technology
2024-10-08,4443.1,4386.7,4449.0,4375.7,791.00M,2.12,Technology
2024-10-09,4488.1,4448.7,4492.6,4429.5,723.95M,1.01,Technology
2024-10-10,4491.9,4454.6,4502.1,4448.1,706.45M,0.08,Technology
2024-10-11,4490.4,4478.6,4502.9,4468.5,586.72M,-0.03,Technology
2024-10-14,4551.6,4521.5,4567.5,4521.5,613.43M,1.36,Technology
2024-10-15,4470.2,4565.2,4574.6,4449.2,958.34M,-1.79,Technology
2024-10-16,4486.3,4473.6,4492.5,4428.2,738.34M,0.36,Technology
2024-10-17,4505.1,4553.5,4553.5,4504.5,740.19M,0.42,Technology
2024-10-18,4526.7,4535.7,4538.8,4515.7,562.68M,0.48,Technology
2024-10-21,4568.9,4515.1,4569.3,4515.1,637.59M,0.93,Technology
2024-10-22,4575.8,4542.2,4590.2,4528.1,637.56M,0.15,Technology
2024-10-23,4498.8,4558.7,4560.9,4457.9,738.85M,-1.68,Technology
2024-10-24,4508.4,4514.6,4516.5,4477.3,562.67M,0.21,Technology
2024-10-25,4534.9,4528.0,4584.2,4526.9,650.60M,0.59,Technology
2024-10-28,4531.6,4565.4,4565.4,4530.1,563.92M,-0.07,Technology
2024-10-29,4582.2,4539.1,4597.4,4518.0,623.17M,1.12,Technology
2024-10-30,4520.9,4554.8,4561.0,4518.8,897.24M,-1.34,Technology
2024-10-31,4359.5,4452.1,4452.1,4356.3,1.00B,-3.57,Technology
2024-11-01,4386.2,4354.6,4420.3,4354.6,847.38M,0.61,Technology
2024-11-04,4381.1,4391.1,4415.6,4363.7,711.84M,-0.12,Technology
2024-11-05,4445.0,4398.3,4452.2,4398.3,774.06M,1.46,Technology
2024-11-06,4557.2,4504.5,4569.0,4501.8,1.04B,2.52,Technology
2024-11-07,4640.8,4584.9,4643.8,4584.9,855.25M,1.83,Technology
2024-11-08,4624.9,4635.6,4651.9,4613.9,719.89M,-0.34,Technology
2024-11-11,4583.7,4622.9,4625.5,4556.4,770.48M,-0.89,Technology
2024-11-12,4604.4,4588.9,4610.6,4568.9,693.70M,0.45,Technology
2024-11-13,4590.1,4599.2,4625.6,4572.2,759.06M,-0.31,Technology
2024-11-14,4592.3,4603.1,4614.7,4579.9,754.77M,0.05,Technology
2024-11-15,4478.0,4537.7,4542.1,4456.5,932.60M,-2.49,Technology
2024-11-18,4487.4,4463.5,4507.2,4449.8,933.21M,0.21,Technology
2024-11-19,4542.3,4470.7,4543.7,4470.7,883.94M,1.22,Technology
2024-11-20,4531.9,4542.3,4543.2,4469.5,796.86M,-0.23,Technology
2024-11-21,4557.3,4577.6,4605.4,4478.4,979.88M,0.56,Technology
2024-11-22,4547.3,4547.9,4566.5,4523.1,784.04M,-0.22,Technology
2024-11-25,4531.4,4571.3,4578.4,4508.5,1.21B,-0.35,Technology
2024-11-26,4567.7,4558.5,4576.3,4545.9,731.91M,0.8,Technology
2024-11-27,4513.5,4536.8,4536.8,4473.1,747.81M,-1.19,Technology
2024-11-29,4558.7,4519.6,4568.7,4514.7,478.92M,1.0,Technology
2024-12-02,4605.5,4560.5,4622.0,4560.5,974.76M,1.03,Technology
2024-12-03,4631.4,4590.2,4632.9,4581.2,903.84M,0.56,Technology
2024-12-04,4713.3,4678.4,4714.8,4669.4,874.17M,1.77,Technology
2024-12-05,4704.7,4712.3,4725.6,4694.0,820.00M,-0.18,Technology
2024-12-06,4711.3,4707.7,4736.6,4702.9,805.37M,0.14,Technology
2024-12-09,4690.0,4679.6,4702.8,4671.1,893.97M,-0.45,Technology
2024-12-10,4631.1,4681.9,4703.5,4617.3,841.95M,-1.26,Technology
2024-12-11,4700.4,4673.8,4715.7,4652.3,793.63M,1.5,Technology
2024-12-12,4678.5,4669.7,4700.8,4661.3,672.07M,-0.47,Technology
2024-12-13,4703.8,4731.2,4749.3,4664.4,871.03M,0.54,Technology
2024-12-16,4751.1,4709.8,4754.1,4696.8,1.03B,1.01,Technology
2024-12-17,4731.9,4703.2,4741.5,4690.5,867.88M,-0.4,Technology
2024-12-18,4590.3,4748.0,4766.8,4581.3,996.34M,-2.99,Technology
2024-12-19,4599.0,4632.0,4661.9,4593.4,917.95M,0.19,Technology
2024-12-20,4669.5,4561.6,4705.6,4547.2,1.73B,1.53,Technology
2024-12-23,4728.4,4685.6,4730.3,4664.5,696.36M,1.26,Technology
2024-12-24,4777.1,4743.7,4777.1,4738.3,406.57M,1.03,Technology
2024-12-26,4780.8,4766.1,4797.3,4747.6,440.41M,0.08,Technology
2024-12-27,4709.4,4750.8,4755.3,4663.5,586.25M,-1.49,Technology
2024-12-30,4658.0,4641.9,4697.6,4622.5,589.92M,-1.09,Technology
2024-12-31,4609.5,4666.5,4671.3,4599.1,530.90M,-1.04,Technology
2025-01-02,4600.1,4637.3,4657.7,4552.9,649.39M,-0.21,Technology
2025-01-03,4674.8,4618.9,4678.9,4618.9,675.43M,1.62,Technology
2025-01-06,4742.0,4736.6,4792.9,4726.0,913.58M,1.44,Technology
2025-01-07,4628.6,4772.4,4772.4,4614.9,909.87M,-2.39,Technology
2025-01-08,4633.0,4644.7,4654.0,4587.5,723.76M,0.1,Technology
2025-01-10,4529.8,4582.0,4582.0,4495.8,801.24M,-2.23,Technology
2025-01-13,4490.6,4443.7,4495.0,4433.0,712.62M,-0.87,Technology
2025-01-14,4486.1,4525.8,4537.6,4451.4,632.75M,-0.1,Technology
2025-01-15,4585.9,4537.3,4595.0,4527.9,688.86M,2.22,Technology
2025-01-16,4526.3,4625.7,4625.7,4525.9,707.27M,-1.3,Technology
2025-01-17,4601.2,4612.8,4618.3,4580.6,861.35M,1.65,Technology
2025-01-21,4618.5,4600.8,4628.2,4564.2,832.01M,0.38,Technology
2025-01-22,4733.6,4682.7,4742.2,4674.9,870.63M,2.49,Technology
2025-01-23,4739.2,4697.0,4739.2,4691.9,641.68M,0.12,Technology
2025-01-24,4687.7,4756.4,4756.4,4668.5,751.54M,-1.09,Technology
2025-01-27,4425.9,4444.3,4497.7,4392.4,1.75B,-5.59,Technology
2025-01-28,4585.0,4466.3,4589.9,4419.5,1.29B,3.6,Technology
2025-01-29,4534.9,4557.3,4559.6,4480.0,987.51M,-1.09,Technology
2025-01-30,4509.7,4508.8,4533.4,4453.4,1.06B,-0.56,Technology
2025-01-31,4474.2,4561.6,4581.4,4458.0,1.09B,-0.79,Technology
2025-02-03,4393.5,4360.0,4426.4,4338.8,1.02B,-1.8,Technology
2025-02-04,4458.2,4406.0,4467.0,4399.1,922.29M,1.47,Technology
2025-02-05,4528.2,4469.8,4530.4,4458.6,934.42M,1.57,Technology
2025-02-06,4557.9,4539.0,4558.9,4523.5,852.09M,0.66,Technology
2025-02-07,4511.5,4570.7,4593.0,4494.0,871.74M,-1.02,Technology
2025-02-10,4577.0,4546.6,4593.5,4546.6,871.84M,1.45,Technology
2025-02-11,4585.4,4550.8,4607.8,4550.8,878.54M,0.18,Technology
2025-02-12,4583.2,4526.3,4585.8,4517.2,892.82M,-0.05,Technology
2025-02-13,4653.1,4587.9,4654.8,4582.2,992.11M,1.52,Technology
2025-02-14,4681.1,4650.4,4686.0,4645.0,976.76M,0.6,Technology
2025-02-18,4707.0,4703.9,4721.1,4676.7,1.16B,0.55,Technology
2025-02-19,4713.9,4703.0,4730.3,4671.1,1.17B,0.15,Technology
2025-02-20,4711.1,4714.5,4723.2,4658.5,1.05B,-0.06,Technology
2025-02-21,4595.7,4713.7,4720.0,4592.9,1.01B,-2.45,Technology
2025-02-24,4530.2,4612.2,4632.8,4528.1,1.07B,-1.43,Technology
2025-02-25,4468.1,4517.9,4524.7,4437.1,1.06B,-1.37,Technology
2025-02-26,4507.8,4504.8,4553.6,4470.3,960.00M,0.89,Technology
2025-02-27,4336.9,4538.6,4543.9,4335.3,1.19B,-3.79,Technology
2025-02-28,4411.3,4308.5,4414.5,4277.2,1.29B,1.71,Technology
2025-03-03,4255.8,4421.2,4428.5,4222.9,1.21B,-3.52,Technology
2025-03-04,4256.3,4209.4,4332.1,4174.9,1.27B,0.01,Technology
2025-03-05,4315.4,4268.5,4331.6,4210.6,963.45M,1.39,Technology
2025-03-06,4201.2,4227.5,4296.4,4180.4,1.04B,-2.65,Technology
2025-03-07,4261.7,4198.5,4272.0,4155.0,1.13B,1.44,Technology
2025-03-10,4076.8,4179.2,4179.5,4032.1,1.21B,-4.34,Technology
2025-03-11,4061.2,4058.4,4129.6,4017.1,1.16B,-0.38,Technology
2025-03-12,4124.6,4126.3,4162.9,4073.0,1.09B,1.56,Technology
2025-03-13,4051.2,4116.8,4128.8,4034.2,1.09B,-1.78,Technology
2025-03-14,4174.1,4103.1,4178.6,4102.4,949.63M,3.03,Technology
2025-03-17,4181.7,4168.3,4215.1,4139.1,922.65M,0.18,Technology
2025-03-18,4112.8,4154.5,4157.3,4102.7,908.95M,-1.65,Technology
2025-03-19,4171.1,4136.3,4220.6,4122.7,933.67M,1.42,Technology
2025-03-20,4150.5,4131.8,4197.2,4122.7,842.91M,-0.49,Technology
2025-03-21,4171.0,4104.4,4175.6,4087.9,1.31B,0.49,Technology
2025-03-24,4242.5,4230.2,4249.3,4215.4,919.80M,1.71,Technology
2025-03-25,4254.7,4235.2,4260.1,4231.1,679.20M,0.29,Technology
2025-03-26,4149.9,4235.2,4242.2,4133.8,868.87M,-2.46,Technology
2025-03-27,4118.8,4117.4,4148.7,4094.1,763.30M,-0.75,Technology
2025-03-28,4018.8,4096.8,4116.2,4007.3,795.97M,-2.43,Technology
2025-03-31,4020.0,3944.3,4031.0,3907.6,1.01B,0.03,Technology
2025-04-01,4058.1,3999.1,4060.7,3977.7,728.95M,0.95,Technology
2025-04-02,4080.9,3999.8,4114.5,3996.1,696.63M,0.56,Technology
2025-04-03,3800.8,3871.8,3893.1,3795.8,1.45B,-6.86,Technology
2025-04-04,3560.4,3682.2,3707.7,3554.3,1.76B,-6.33,Technology
2025-04-07,3571.7,3402.0,3731.3,3354.9,1.90B,0.32,Technology
2025-04-08,3494.3,3713.2,3765.8,3436.4,1.57B,-2.17,Technology
2025-04-09,3988.7,3519.4,4009.3,3514.7,2.11B,14.15,Technology
2025-04-10,3807.1,3839.8,3868.8,3673.5,1.43B,-4.55,Technology
2025-04-11,3904.6,3795.7,3917.2,3776.0,1.12B,2.56,Technology
2025-04-14,3929.2,4027.0,4033.4,3892.0,984.37M,0.63,Technology
2025-04-15,3942.6,3936.5,3971.4,3918.8,786.03M,0.34,Technology
2025-04-16,3787.1,3826.7,3858.0,3718.2,1.12B,-3.94,Technology
2025-04-17,3761.9,3811.4,3811.4,3743.2,852.71M,-0.67,Technology
2025-04-21,3659.6,3698.5,3705.1,3606.1,857.36M,-2.72,Technology
2025-04-22,3749.3,3709.5,3772.8,3686.9,806.87M,2.45,Technology
2025-04-23,3858.7,3884.1,3929.8,3841.7,978.42M,2.92,Technology
2025-04-24,3995.3,3884.6,3998.4,3883.3,938.35M,3.54,Technology
2025-04-25,4060.2,3989.7,4067.8,3979.9,869.62M,1.62,Technology
2025-04-28,4048.2,4049.5,4066.2,3986.0,779.10M,-0.3,Technology
2025-04-29,4066.7,4027.0,4083.2,4027.0,650.31M,0.46,Technology
2025-04-30,4083.6,3977.7,4093.7,3958.6,933.06M,0.42,Technology
2025-05-01,4174.0,4196.2,4238.2,4166.5,893.10M,2.21,Technology
2025-05-02,4222.9,4202.6,4244.7,4187.3,833.65M,1.17,Technology
2025-05-05,4186.9,4184.7,4219.2,4174.6,693.34M,-0.85,Technology
2025-05-06,4160.7,4125.6,4191.9,4121.1,771.18M,-0.63,Technology
2025-05-07,4198.4,4157.9,4219.4,4123.4,856.37M,0.91,Technology
2025-05-08,4233.9,4239.4,4277.0,4198.6,833.85M,0.85,Technology
2025-05-09,4233.7,4253.5,4262.9,4206.8,620.64M,0.0,Technology
2025-05-12,4431.0,4407.8,4431.0,4363.9,981.13M,4.66,Technology
2025-05-13,4530.7,4443.9,4542.2,4439.6,1.10B,2.25,Technology
2025-05-14,4574.3,4553.0,4583.0,4542.6,1.09B,0.96,Technology
2025-05-15,4573.0,4550.8,4601.2,4534.7,877.08M,-0.03,Technology
2025-05-16,4578.5,4577.5,4579.6,4535.2,822.47M,0.12,Technology
2025-05-19,4576.0,4510.5,4584.6,4509.9,719.26M,-0.05,Technology
2025-05-20,4555.2,4549.2,4556.1,4519.6,610.52M,-0.45,Technology
2025-05-21,4474.2,4515.8,4580.2,4452.2,869.89M,-1.78,Technology
2025-05-22,4479.6,4473.3,4514.9,4463.7,723.91M,0.12,Technology
2025-05-23,4420.1,4391.7,4451.8,4391.3,750.46M,-1.33,Technology
2025-05-27,4532.7,4491.6,4536.6,4481.9,786.44M,2.55,Technology
2025-05-28,4517.1,4543.4,4556.3,4512.3,753.20M,-0.34,Technology
2025-05-29,4543.8,4604.9,4604.9,4522.1,929.94M,0.59,Technology
2025-05-30,4524.4,4538.0,4542.8,4452.3,1.31B,-0.43,Technology
2025-06-02,4564.8,4516.5,4568.0,4516.2,718.00M,0.89,Technology
2025-06-03,4632.3,4576.9,4636.4,4570.2,841.03M,1.48,Technology
2025-06-04,4642.9,4642.7,4660.5,4625.4,768.47M,0.23,Technology
2025-06-05,4624.3,4661.7,4693.7,4608.0,896.48M,-0.4,Technology
2025-06-06,4660.3,4666.4,4685.8,4647.4,685.89M,0.78,Technology
2025-06-09,4671.8,4676.1,4708.1,4666.7,796.05M,0.25,Technology
2025-06-10,4693.2,4674.7,4700.5,4649.3,803.89M,0.46,Technology
2025-06-11,4680.0,4699.4,4722.5,4660.0,826.00M,-0.28,Technology
2025-06-12,4727.4,4678.5,4732.3,4678.5,695.90M,1.01,Technology
2025-06-13,4656.6,4677.1,4702.0,4639.3,800.59M,-1.5,Technology
2025-06-16,4727.6,4689.4,4741.3,4688.0,819.24M,1.52,Technology
2025-06-17,4693.3,4704.2,4730.4,4683.4,785.66M,-0.73,Technology
2025-06-18,4710.2,4697.8,4730.1,4682.4,756.52M,0.36,Technology
2025-06-20,4697.8,4724.9,4743.0,4666.2,1.27B,-0.26,Technology
2025-06-23,4745.0,4692.1,4750.3,4667.9,825.82M,1.0,Technology
2025-06-24,4821.5,4790.6,4830.2,4786.4,910.62M,1.61,Technology
2025-06-25,4878.4,4846.7,4884.0,4846.7,868.25M,1.18,Technology
2025-06-26,4911.5,4902.8,4923.0,4879.4,856.46M,0.68,Technology
2025-06-27,4916.6,4922.4,4950.5,4890.9,1.16B,0.1,Technology
2025-06-30,4964.6,4951.6,4981.3,4925.9,957.36M,0.98,Technology
2025-07-01,4908.8,4951.8,4961.7,4883.3,905.71M,-1.13,Technology
2025-07-02,4972.6,4905.4,4974.9,4896.9,815.46M,1.3,Technology
2025-07-03,5036.6,4996.4,5048.8,4996.4,525.04M,1.29,Technology
2025-07-07,4995.9,5017.1,5034.0,4974.4,686.12M,-0.81,Technology
2025-07-08,5015.2,5013.5,5025.4,4996.7,721.81M,0.39,Technology
2025-07-09,5062.1,5038.7,5078.4,5024.1,730.12M,0.94,Technology
2025-07-10,5055.8,5074.3,5079.4,5024.6,732.85M,-0.12,Technology
2025-07-11,5044.8,5027.4,5071.7,5027.4,664.89M,-0.22,Technology
2025-07-14,5032.3,5035.7,5046.7,4988.9,657.04M,-0.25,Technology
2025-07-15,5096.3,5103.3,5121.6,5090.6,811.56M,1.27,Technology
2025-07-16,5109.9,5100.9,5113.6,5042.9,708.11M,0.27,Technology
2025-07-17,5155.4,5115.6,5172.3,5109.0,694.72M,0.89,Technology
2025-07-18,5150.1,5167.7,5176.4,5134.2,643.16M,-0.1,Technology
2025-07-21,5156.9,5151.1,5194.1,5147.8,613.27M,0.13,Technology
2025-07-22,5101.0,5154.2,5154.2,5068.0,709.20M,-1.08,Technology
2025-07-23,5138.9,5118.7,5143.4,5083.9,746.49M,0.74,Technology
2025-07-24,5173.2,5159.8,5186.7,5140.4,713.40M,0.67,Technology
2025-07-25,5185.4,5172.9,5200.7,5164.1,788.35M,0.24,Technology
2025-07-28,5225.4,5202.4,5225.4,5193.2,722.16M,0.77,Technology
2025-07-29,5214.4,5258.5,5282.9,5209.0,814.83M,-0.21,Technology
2025-07-30,5236.8,5223.7,5252.3,5196.2,791.70M,0.43,Technology
2025-07-31,5220.7,5339.1,5339.1,5198.0,1.03B,-0.31,Technology
2025-08-01,5112.5,5173.8,5181.7,5087.4,939.53M,-2.07,Technology
2025-08-04,5222.6,5164.1,5226.0,5164.1,759.85M,2.15,Technology
2025-08-05,5175.3,5232.9,5238.3,5166.2,869.24M,-0.91,Technology
2025-08-06,5244.7,5183.3,5253.4,5182.6,949.64M,1.34,Technology
2025-08-07,5266.4,5307.0,5327.0,5225.3,979.33M,0.41,Technology
2025-08-08,5330.9,5286.0,5340.0,5269.8,819.29M,1.22,Technology
2025-08-11,5301.0,5321.0,5354.2,5288.0,869.72M,-0.56,Technology
2025-08-12,5375.6,5325.6,5376.2,5292.4,826.39M,1.41,Technology
2025-08-13,5365.3,5398.8,5410.4,5345.2,866.60M,-0.19,Technology
2025-08-14,5363.5,5343.2,5381.6,5337.9,792.52M,-0.03,Technology
2025-08-15,5323.3,5355.3,5355.3,5303.1,1.05B,-0.75,Technology
2025-08-18,5330.3,5323.7,5343.2,5306.6,774.12M,0.13,Technology
2025-08-19,5230.3,5321.4,5324.9,5220.3,1.05B,-1.88,Technology
2025-08-20,5190.0,5213.5,5213.5,5113.4,1.07B,-0.77,Technology
2025-08-21,5169.8,5179.4,5199.7,5147.4,673.47M,-0.39,Technology
2025-08-22,5238.3,5165.1,5269.5,5146.2,873.36M,1.32,Technology
2025-08-25,5233.8,5231.4,5272.7,5213.1,711.44M,-0.09,Technology
2025-08-26,5261.4,5237.0,5267.1,5220.8,804.78M,0.53,Technology
2025-08-27,5286.8,5259.5,5294.4,5234.4,710.96M,0.48,Technology
2025-08-28,5321.4,5288.4,5336.6,5255.5,812.41M,0.66,Technology
2025-08-29,5234.6,5298.5,5298.5,5218.3,786.81M,-1.63,Technology
2025-09-02,5183.9,5130.9,5187.3,5113.2,777.50M,-0.97,Technology
2025-09-03,5226.6,5221.2,5239.9,5187.0,697.67M,0.82,Technology
2025-09-04,5255.3,5215.9,5256.5,5195.1,727.63M,0.55,Technology
2025-09-05,5244.5,5305.4,5310.5,5197.6,936.08M,-0.21,Technology
2025-09-08,5279.7,5272.1,5310.9,5268.5,706.79M,0.67,Technology
2025-09-09,5280.3,5300.1,5300.6,5251.1,704.40M,0.01,Technology
2025-09-10,5373.1,5377.8,5405.3,5345.5,1.05B,1.76,Technology
2025-09-11,5382.5,5409.1,5411.6,5374.0,815.73M,0.18,Technology
2025-09-12,5406.7,5404.2,5421.5,5377.7,746.06M,0.45,Technology
2025-09-15,5451.2,5409.5,5451.5,5401.4,719.33M,0.82,Technology
2025-09-16,5420.0,5463.7,5464.0,5418.9,694.57M,-0.57,Technology
2025-09-17,5382.2,5413.8,5418.0,5333.0,817.79M,-0.7,Technology
2025-09-18,5455.4,5444.5,5472.1,5410.5,1.33B,1.36,Technology
2025-09-19,5520.0,5472.3,5524.5,5466.3,1.53B,1.19,Technology
2025-09-22,5616.3,5512.8,5619.3,5512.8,1.03B,1.74,Technology
2025-09-23,5552.5,5601.9,5609.2,5533.0,874.96M,-1.14,Technology
2025-09-24,5523.8,5571.8,5571.9,5487.9,811.68M,-0.52,Technology
2025-09-25,5525.6,5475.2,5537.1,5448.3,1.03B,0.03,Technology
2025-09-26,5537.0,5520.4,5542.7,5486.6,837.41M,0.21,Technology
2025-09-29,5564.3,5564.9,5599.9,5551.1,806.99M,0.49,Technology
2025-09-30,5612.0,5565.5,5614.1,5557.7,840.05M,0.86,Technology
2025-10-01,5651.8,5585.5,5655.2,5576.5,917.80M,0.71,Technology
2025-10-02,5679.3,5697.9,5706.9,5656.5,780.17M,0.49,Technology
2025-10-03,5661.3,5683.6,5712.3,5636.8,766.59M,-0.32,Technology
2025-10-06,5693.4,5698.1,5715.7,5683.7,986.06M,0.57,Technology
2025-10-07,5663.8,5716.1,5726.2,5635.4,852.10M,-0.52,Technology
2025-10-08,5750.0,5678.5,5750.1,5678.5,858.31M,1.52,Technology
